10.1051/e3sconf/201910900075;EDP;TRUE;2019
10.1051/e3sconf/201910900076;EDP;TRUE;2019
10.1051/e3sconf/201910900079;EDP;TRUE;2019
10.1051/e3sconf/201910900092;EDP;TRUE;2019
10.1051/e3sconf/201910900094;EDP;TRUE;2019
10.1051/e3sconf/201910900102;EDP;TRUE;2019
10.1051/e3sconf/201910900104;EDP;TRUE;2019
10.1051/e3sconf/201910900105;EDP;TRUE;2019
10.1051/e3sconf/201910900111;EDP;TRUE;2019
10.1051/e3sconf/201910900114;EDP;TRUE;2019
10.1051/e3sconf/201912301011;EDP;TRUE;2019
10.1051/e3sconf/201912301019;EDP;TRUE;2019
10.1051/e3sconf/201912301025;EDP;TRUE;2019
10.1051/e3sconf/201912301026;EDP;TRUE;2019
10.1051/e3sconf/201912301035;EDP;TRUE;2019
10.1051/e3sconf/201912301037;EDP;TRUE;2019
10.1051/e3sconf/201912301040;EDP;TRUE;2019
10.1051/e3sconf/201912301050;EDP;TRUE;2019
10.1051/e3sconf/201913302001;EDP;TRUE;2019
10.1051/e3sconf/201913403011;EDP;TRUE;2019
10.1051/e3sconf/201913501032;EDP;TRUE;2019
10.1051/e3sconf/201913501076;EDP;TRUE;2019
10.1051/e3sconf/201913503074;EDP;TRUE;2019
10.1051/e3sconf/20199105003;EDP;TRUE;2019
10.1051/e3sconf/20199108048;EDP;TRUE;2019
10.1051/e3sconf/20199702022;EDP;TRUE;2019
10.1051/e3sconf/202015402005;EDP;TRUE;2020
10.1051/e3sconf/202015407010;EDP;TRUE;2020
10.1051/e3sconf/202015706005;EDP;TRUE;2020
10.1051/e3sconf/202015904037;EDP;TRUE;2020
10.1051/e3sconf/202015905013;EDP;TRUE;2020
10.1051/e3sconf/202016405021;EDP;TRUE;2020
10.1051/e3sconf/202016406032;EDP;TRUE;2020
10.1051/e3sconf/202016602006;EDP;TRUE;2020
10.1051/e3sconf/202016603004;EDP;TRUE;2020
10.1051/e3sconf/202016603006;EDP;TRUE;2020
10.1051/e3sconf/202016605003;EDP;TRUE;2020
10.1051/e3sconf/202016605004;EDP;TRUE;2020
10.1051/e3sconf/202016606012;EDP;TRUE;2020
10.1051/e3sconf/202016607005;EDP;TRUE;2020
10.1051/e3sconf/202016610006;EDP;TRUE;2020
10.1051/e3sconf/202016610008;EDP;TRUE;2020
10.1051/e3sconf/202016610009;EDP;TRUE;2020
10.1051/e3sconf/202016610033;EDP;TRUE;2020
10.1051/e3sconf/202016612002;EDP;TRUE;2020
10.1051/e3sconf/202016800026;EDP;TRUE;2020
10.1051/e3sconf/202016800033;EDP;TRUE;2020
10.1051/e3sconf/202016800040;EDP;TRUE;2020
10.1051/e3sconf/202016800044;EDP;TRUE;2020
10.1051/e3sconf/202016800052;EDP;TRUE;2020
10.1051/e3sconf/202016800059;EDP;TRUE;2020
10.1051/e3sconf/202016800060;EDP;TRUE;2020
10.1051/e3sconf/202016800064;EDP;TRUE;2020
10.1051/e3sconf/202016800067;EDP;TRUE;2020
10.1051/e3sconf/202016800068;EDP;TRUE;2020
10.1051/e3sconf/202016800070;EDP;TRUE;2020
10.1051/e3sconf/202017102004;EDP;TRUE;2020
10.1051/e3sconf/202017102014;EDP;TRUE;2020
10.1051/e3sconf/202017509004;EDP;TRUE;2020
10.1051/e3sconf/202017603001;EDP;TRUE;2020
10.1051/e3sconf/202020101002;EDP;TRUE;2020
10.1051/e3sconf/202020101004;EDP;TRUE;2020
10.1051/e3sconf/202020101013;EDP;TRUE;2020
10.1051/e3sconf/202020101022;EDP;TRUE;2020
10.1051/e3sconf/202020101026;EDP;TRUE;2020
10.1051/e3sconf/202020101027;EDP;TRUE;2020
10.1051/e3sconf/202020101036;EDP;TRUE;2020
10.1051/e3sconf/202020101038;EDP;TRUE;2020
10.1051/e3sconf/202021015015;EDP;TRUE;2020
10.1051/e3sconf/202021015016;EDP;TRUE;2020
10.1051/e3sconf/202021104011;EDP;TRUE;2020
10.1051/e3sconf/202022404002;EDP;TRUE;2020
10.1051/e3sconf/202022404015;EDP;TRUE;2020
10.1051/itmconf/20192902003;EDP;TRUE;2019
10.1051/matecconf/201710700044;EDP;TRUE;2017
10.1051/matecconf/201711301003;EDP;TRUE;2017
10.1051/matecconf/201711601001;EDP;TRUE;2017
10.1051/matecconf/201711601007;EDP;TRUE;2017
10.1051/matecconf/201711601009;EDP;TRUE;2017
10.1051/matecconf/201711601015;EDP;TRUE;2017
10.1051/matecconf/201711602001;EDP;TRUE;2017
10.1051/matecconf/201711602003;EDP;TRUE;2017
10.1051/matecconf/201711602004;EDP;TRUE;2017
10.1051/matecconf/201711602009;EDP;TRUE;2017
10.1051/matecconf/201711602014;EDP;TRUE;2017
10.1051/matecconf/201711602016;EDP;TRUE;2017
10.1051/matecconf/201711603001;EDP;TRUE;2017
10.1051/matecconf/201817404017;EDP;TRUE;2018
10.1051/matecconf/201818302007;EDP;TRUE;2018
10.1051/matecconf/201818302008;EDP;TRUE;2018
10.1051/matecconf/201819602025;EDP;TRUE;2018
10.1051/matecconf/201820802001;EDP;TRUE;2018
10.1051/matecconf/201823001007;EDP;TRUE;2018
10.1051/matecconf/201823001014;EDP;TRUE;2018
10.1051/matecconf/201823001017;EDP;TRUE;2018
10.1051/matecconf/201823002001;EDP;TRUE;2018
10.1051/matecconf/201823002003;EDP;TRUE;2018
10.1051/matecconf/201823002004;EDP;TRUE;2018
10.1051/matecconf/201823002013;EDP;TRUE;2018
10.1051/matecconf/201823002030;EDP;TRUE;2018
10.1051/matecconf/201823002036;EDP;TRUE;2018
10.1051/matecconf/201823003003;EDP;TRUE;2018
10.1051/matecconf/201823003008;EDP;TRUE;2018
10.1051/matecconf/201823003009;EDP;TRUE;2018
10.1051/matecconf/201823003012;EDP;TRUE;2018
10.1051/matecconf/201823003013;EDP;TRUE;2018
10.1051/matecconf/201823003021;EDP;TRUE;2018
10.1051/matecconf/201823404004;EDP;TRUE;2018
10.1051/matecconf/201823500003;EDP;TRUE;2018
10.1051/matecconf/201823500029;EDP;TRUE;2018
10.1051/matecconf/201824403003;EDP;TRUE;2018
10.1051/matecconf/201925402035;EDP;TRUE;2019
10.1051/matecconf/201925403007;EDP;TRUE;2019
10.1051/matecconf/201925901001;EDP;TRUE;2019
10.1051/matecconf/201929401003;EDP;TRUE;2019
10.1051/matecconf/201929401012;EDP;TRUE;2019
10.1051/matecconf/201929401013;EDP;TRUE;2019
10.1051/matecconf/201929401014;EDP;TRUE;2019
10.1051/matecconf/201929402004;EDP;TRUE;2019
10.1051/matecconf/201929403001;EDP;TRUE;2019
10.1051/matecconf/201929403006;EDP;TRUE;2019
10.1051/matecconf/201929403013;EDP;TRUE;2019
10.1051/matecconf/201929403014;EDP;TRUE;2019
10.1051/matecconf/201929403017;EDP;TRUE;2019
10.1051/matecconf/201929404003;EDP;TRUE;2019
10.1051/matecconf/201929404008;EDP;TRUE;2019
10.1051/matecconf/201929404011;EDP;TRUE;2019
10.1051/matecconf/201929404013;EDP;TRUE;2019
10.1051/matecconf/201929404014;EDP;TRUE;2019
10.1051/matecconf/201929404017;EDP;TRUE;2019
10.1051/matecconf/201929405003;EDP;TRUE;2019
10.1051/matecconf/201929406001;EDP;TRUE;2019
10.1051/matecconf/201929406004;EDP;TRUE;2019
10.1051/matecconf/201929707002;EDP;TRUE;2019
10.1051/matecconf/201930401012;EDP;TRUE;2019
10.1051/matecconf/202032111028;EDP;TRUE;2020
10.1051/rees/2016046;EDP;TRUE;2016
10.1051/shsconf/20196101018;EDP;TRUE;2019
10.1051/shsconf/20196101026;EDP;TRUE;2019
10.1051/shsconf/20196502001;EDP;TRUE;2019
10.1051/shsconf/20196507004;EDP;TRUE;2019
10.1051/shsconf/20196701003;EDP;TRUE;2019
10.1051/shsconf/20196701004;EDP;TRUE;2019
10.1051/shsconf/20196702002;EDP;TRUE;2019
10.1051/shsconf/20196702003;EDP;TRUE;2019
10.1051/shsconf/20196702004;EDP;TRUE;2019
10.1051/shsconf/20196703005;EDP;TRUE;2019
10.1051/shsconf/20196703007;EDP;TRUE;2019
10.1051/shsconf/20196703011;EDP;TRUE;2019
10.1051/shsconf/20196703013;EDP;TRUE;2019
10.1051/shsconf/20196704003;EDP;TRUE;2019
10.1051/shsconf/20196704005;EDP;TRUE;2019
10.1051/shsconf/20196704007;EDP;TRUE;2019
10.1051/shsconf/20196704008;EDP;TRUE;2019
10.1051/shsconf/20196705001;EDP;TRUE;2019
10.1051/shsconf/20196706006;EDP;TRUE;2019
10.1051/shsconf/20196706017;EDP;TRUE;2019
10.1051/shsconf/20196706042;EDP;TRUE;2019
10.1051/shsconf/20207301020;EDP;TRUE;2020
10.1051/shsconf/20207503007;EDP;TRUE;2020
10.1051/shsconf/20207504006;EDP;TRUE;2020
10.1051/shsconf/20207504007;EDP;TRUE;2020
10.1070/qel16574;IOP;FALSE;2018
10.1088/0022-3727/49/10/105204;IOP;FALSE;2016
10.1088/0022-3727/49/35/355005;IOP;FALSE;2016
10.1088/0953-8984/27/23/234104;IOP;TRUE;2015
10.1088/0953-8984/28/10/105001;IOP;FALSE;2016
10.1088/0953-8984/28/18/185102;IOP;FALSE;2016
10.1088/0953-8984/28/31/313001;IOP;FALSE;2016
10.1088/0953-8984/28/41/414011;IOP;FALSE;2016
10.1088/0953-8984/28/50/505101;IOP;TRUE;2016
10.1088/0953-8984/28/6/065401;IOP;FALSE;2016
10.1088/0957-4484/26/25/255501;IOP;FALSE;2015
10.1088/0957-4484/26/26/265705;IOP;FALSE;2015
10.1088/0957-4484/26/46/465601;IOP;FALSE;2015
10.1088/0957-4484/26/7/075301;IOP;TRUE;2015
10.1088/0957-4484/27/3/035703;IOP;FALSE;2015
10.1088/0957-4484/27/46/465101;IOP;FALSE;2016
10.1088/1361-6463/aa61d4;IOP;TRUE;2017
10.1088/1361-6463/aa93bb;IOP;FALSE;2017
10.1088/1361-6463/aaa4a2;IOP;TRUE;2018
10.1088/1361-6463/aaec5a;IOP;FALSE;2018
10.1088/1361-6463/aaf2fc;IOP;TRUE;2018
10.1088/1361-6463/aafe5c;IOP;TRUE;2019
10.1088/1361-6463/ab6625;IOP;TRUE;2020
10.1088/1361-6463/ab7354;IOP;FALSE;2020
10.1088/1361-6463/ab8c7d;IOP;FALSE;2020
10.1088/1361-6463/ab9d98;IOP;TRUE;2020
10.1088/1361-6463/abc210;IOP;TRUE;2020
10.1088/1361-648x/aabc16;IOP;TRUE;2018
10.1088/1361-648x/aac742;IOP;TRUE;2018
10.1088/1361-648x/aacb8d;IOP;TRUE;2018
10.1088/1361-648x/aacc07;IOP;FALSE;2018
10.1088/1361-648x/aada59;IOP;FALSE;2018
10.1088/1361-648x/aae914;IOP;TRUE;2018
10.1088/1361-648x/aaf12a;IOP;TRUE;2019
10.1088/1361-648x/aaf44e;IOP;TRUE;2018
10.1088/1361-648x/ab2dc8;IOP;FALSE;2019
10.1088/1361-648x/ab4acc;IOP;TRUE;2020
10.1088/1361-648x/ab5ce7;IOP;FALSE;2020
10.1088/1361-648x/ab88f4;IOP;TRUE;2020
10.1088/1361-648x/ab940b;IOP;FALSE;2020
10.1088/1361-648x/aba720;IOP;FALSE;2020
10.1088/1361-648x/abc4ce;IOP;FALSE;2020
10.1088/1361-6501/aaa27e;IOP;FALSE;2018
10.1088/1361-651x/ab50c7;IOP;TRUE;2020
10.1088/1361-6528/28/5/055603;IOP;FALSE;2016
10.1088/1361-6528/aa53bf;IOP;TRUE;2017
10.1088/1361-6528/aa6792;IOP;TRUE;2017
10.1088/1361-6528/aa6c06;IOP;FALSE;2017
10.1088/1361-6528/aa800c;IOP;FALSE;2017
10.1088/1361-6528/aaa381;IOP;FALSE;2018
10.1088/1361-6528/aad0b7;IOP;TRUE;2018
10.1088/1361-6528/ab1866;IOP;FALSE;2019
10.1088/1361-6528/ab94dd;IOP;FALSE;2020
10.1088/1361-6528/abb5d4;IOP;FALSE;2020
10.1088/1361-6552/aaff91;IOP;FALSE;2019
10.1088/1361-6552/ab350c;IOP;FALSE;2019
10.1088/1361-6552/ab358d;IOP;FALSE;2019
10.1088/1361-6587/aa8544;IOP;FALSE;2017
10.1088/1361-6587/aa8bec;IOP;TRUE;2018
10.1088/1361-6587/aa8d45;IOP;FALSE;2018
10.1088/1361-6587/aabf52;IOP;FALSE;2018
10.1088/1361-6587/aac7a9;IOP;TRUE;2018
10.1088/1361-6587/aad8a6;IOP;TRUE;2019
10.1088/1361-6587/aaeab2;IOP;TRUE;2019
10.1088/1361-6587/aaef53;IOP;TRUE;2019
10.1088/1361-6633/aa915a;IOP;TRUE;2018
10.1088/1361-6641/32/2/025006;IOP;FALSE;2017
10.1088/1361-6641/aa91e7;IOP;FALSE;2017
10.1088/1361-6641/aafc6a;IOP;FALSE;2019
10.1088/1361-6641/ab02a1;IOP;FALSE;2019
10.1088/1361-6641/abb1c7;IOP;TRUE;2020
10.1088/1361-665x/aa7dfa;IOP;TRUE;2017
10.1088/1361-665x/ab5000;IOP;FALSE;2019
10.1088/1674-1056/24/10/104702;IOP;TRUE;2015
10.1088/1748-0221/11/03/p03013;IOP;FALSE;2016
10.1088/1748-0221/13/02/c02058;IOP;TRUE;2018
10.1088/1748-0221/13/04/c04010;IOP;FALSE;2018
10.1088/1748-0221/15/03/c03009;IOP;FALSE;2020
10.1088/1748-0221/15/10/p10019;IOP;TRUE;2020
10.1088/1748-0221/15/11/p11004;IOP;TRUE;2020
10.1088/1748-9326/aa8c83;IOP;TRUE;2017
10.1088/1748-9326/abd2f2;IOP;TRUE;2020
10.1088/1755-1315/115/1/012046;IOP;TRUE;2018
10.1088/1755-1315/115/1/012047;IOP;TRUE;2018
10.1088/1755-1315/172/1/012008;IOP;TRUE;2018
10.1088/1755-1315/172/1/012010;IOP;TRUE;2018
10.1088/1755-1315/172/1/012011;IOP;TRUE;2018
10.1088/1755-1315/182/1/012013;IOP;TRUE;2018
10.1088/1755-1315/182/1/012014;IOP;TRUE;2018
10.1088/1755-1315/188/1/012052;IOP;TRUE;2018
10.1088/1755-1315/194/3/032028;IOP;TRUE;2018
10.1088/1755-1315/221/1/012122;IOP;TRUE;2019
10.1088/1755-1315/272/2/022014;IOP;TRUE;2019
10.1088/1755-1315/272/2/022201;IOP;TRUE;2019
10.1088/1755-1315/272/3/032085;IOP;TRUE;2019
10.1088/1755-1315/272/3/032107;IOP;TRUE;2019
10.1088/1755-1315/272/3/032118;IOP;TRUE;2019
10.1088/1755-1315/272/3/032186;IOP;TRUE;2019
10.1088/1755-1315/272/3/032217;IOP;TRUE;2019
10.1088/1755-1315/272/3/032218;IOP;TRUE;2019
10.1088/1755-1315/315/3/032001;IOP;TRUE;2019
10.1088/1755-1315/315/7/072040;IOP;TRUE;2019
10.1088/1755-1315/341/1/012007;IOP;TRUE;2019
10.1088/1755-1315/349/1/012019;IOP;TRUE;2019
10.1088/1755-1315/362/1/012114;IOP;TRUE;2019
10.1088/1755-1315/362/1/012115;IOP;TRUE;2019
10.1088/1755-1315/362/1/012116;IOP;TRUE;2019
10.1088/1755-1315/378/1/012026;IOP;TRUE;2019
10.1088/1755-1315/403/1/012014;IOP;TRUE;2019
10.1088/1755-1315/408/1/012006;IOP;TRUE;2020
10.1088/1755-1315/421/4/042020;IOP;TRUE;2020
10.1088/1755-1315/421/6/062016;IOP;TRUE;2020
10.1088/1755-1315/422/1/012101;IOP;TRUE;2020
10.1088/1755-1315/438/1/012006;IOP;TRUE;2020
10.1088/1755-1315/459/3/032063;IOP;TRUE;2020
10.1088/1755-1315/459/5/052053;IOP;TRUE;2020
10.1088/1755-1315/459/5/052070;IOP;TRUE;2020
10.1088/1755-1315/459/6/062056;IOP;TRUE;2020
10.1088/1755-1315/464/1/012011;IOP;TRUE;2020
10.1088/1755-1315/488/1/012041;IOP;TRUE;2020
10.1088/1755-1315/548/3/032030;IOP;TRUE;2020
10.1088/1755-1315/548/4/042033;IOP;TRUE;2020
10.1088/1755-1315/548/6/062040;IOP;TRUE;2020
10.1088/1755-1315/548/6/062055;IOP;TRUE;2020
10.1088/1755-1315/548/8/082057;IOP;TRUE;2020
10.1088/1755-1315/595/1/012055;IOP;TRUE;2020
10.1088/1755-1315/90/1/012147;IOP;TRUE;2017
10.1088/1755-1315/90/1/012215;IOP;TRUE;2017
10.1088/1755-1315/92/1/012006;IOP;TRUE;2017
10.1088/1757-899x/111/1/012025;IOP;TRUE;2016
10.1088/1757-899x/151/1/012029;IOP;TRUE;2016
10.1088/1757-899x/169/1/012021;IOP;TRUE;2017
10.1088/1757-899x/177/1/012117;IOP;TRUE;2017
10.1088/1757-899x/194/1/012045;IOP;TRUE;2017
10.1088/1757-899x/213/1/012020;IOP;TRUE;2017
10.1088/1757-899x/236/1/012022;IOP;TRUE;2017
10.1088/1757-899x/236/1/012113;IOP;TRUE;2017
10.1088/1757-899x/251/1/012100;IOP;TRUE;2017
10.1088/1757-899x/292/1/012069;IOP;TRUE;2018
10.1088/1757-899x/327/3/032058;IOP;TRUE;2018
10.1088/1757-899x/471/11/112043;IOP;TRUE;2019
10.1088/1757-899x/474/1/012022;IOP;TRUE;2019
10.1088/1757-899x/500/1/012033;IOP;TRUE;2019
10.1088/1757-899x/537/4/042013;IOP;TRUE;2019
10.1088/1757-899x/603/2/022050;IOP;TRUE;2019
10.1088/1757-899x/660/1/012061;IOP;TRUE;2019
10.1088/1757-899x/664/1/012014;IOP;TRUE;2019
10.1088/1757-899x/687/5/055052;IOP;TRUE;2019
10.1088/1757-899x/698/5/055019;IOP;TRUE;2019
10.1088/1757-899x/708/1/012003;IOP;TRUE;2019
10.1088/1757-899x/708/1/012012;IOP;TRUE;2019
10.1088/1757-899x/708/1/012014;IOP;TRUE;2019
10.1088/1757-899x/708/1/012018;IOP;TRUE;2019
10.1088/1757-899x/708/1/012019;IOP;TRUE;2019
10.1088/1757-899x/708/1/012022;IOP;TRUE;2019
10.1088/1757-899x/708/1/012029;IOP;TRUE;2019
10.1088/1757-899x/708/1/012032;IOP;TRUE;2019
10.1088/1757-899x/708/1/012033;IOP;TRUE;2019
10.1088/1757-899x/708/1/012036;IOP;TRUE;2019
10.1088/1757-899x/708/1/012044;IOP;TRUE;2019
10.1088/1757-899x/708/1/012052;IOP;TRUE;2019
10.1088/1757-899x/708/1/012055;IOP;TRUE;2019
10.1088/1757-899x/708/1/012056;IOP;TRUE;2019
10.1088/1757-899x/708/1/012060;IOP;TRUE;2019
10.1088/1757-899x/708/1/012071;IOP;TRUE;2019
10.1088/1757-899x/708/1/012076;IOP;TRUE;2019
10.1088/1757-899x/708/1/012081;IOP;TRUE;2019
10.1088/1757-899x/708/1/012086;IOP;TRUE;2019
10.1088/1757-899x/708/1/012088;IOP;TRUE;2019
10.1088/1757-899x/708/1/012102;IOP;TRUE;2019
10.1088/1757-899x/753/3/032051;IOP;TRUE;2020
10.1088/1757-899x/753/3/032090;IOP;TRUE;2020
10.1088/1757-899x/907/1/012002;IOP;TRUE;2020
10.1088/1757-899x/907/1/012011;IOP;TRUE;2020
10.1088/1757-899x/907/1/012014;IOP;TRUE;2020
10.1088/1757-899x/907/1/012020;IOP;TRUE;2020
10.1088/1757-899x/907/1/012027;IOP;TRUE;2020
10.1088/1757-899x/907/1/012052;IOP;TRUE;2020
10.1088/1757-899x/907/1/012056;IOP;TRUE;2020
10.1088/1757-899x/907/1/012060;IOP;TRUE;2020
10.1088/1757-899x/907/1/012068;IOP;TRUE;2020
10.1088/1757-899x/907/1/012072;IOP;TRUE;2020
10.1088/1757-899x/907/1/012079;IOP;TRUE;2020
10.1088/1757-899x/907/1/012082;IOP;TRUE;2020
10.1088/1757-899x/907/1/012084;IOP;TRUE;2020
10.1088/1757-899x/913/5/052003;IOP;TRUE;2020
10.1088/1757-899x/945/1/012012;IOP;TRUE;2020
10.1088/1757-899x/953/1/012078;IOP;TRUE;2020
10.1088/1757-899x/960/2/022047;IOP;TRUE;2020
10.1088/1757-899x/960/2/022098;IOP;TRUE;2020
10.1088/1757-899x/960/2/022109;IOP;TRUE;2020
10.1088/1757-899x/960/3/032059;IOP;TRUE;2020
10.1088/1757-899x/977/1/012003;IOP;TRUE;2020
10.1088/1757-899x/977/1/012005;IOP;TRUE;2020
10.1088/1757-899x/985/1/012010;IOP;TRUE;2020
10.1088/1757-899x/985/1/012014;IOP;TRUE;2020
10.1088/1757-899x/985/1/012024;IOP;TRUE;2020
10.1088/1757-899x/985/1/012025;IOP;TRUE;2020
10.1088/1757-899x/985/1/012033;IOP;TRUE;2020
10.1088/2040-8978/17/5/055604;IOP;FALSE;2015
10.1088/2040-8978/17/8/089501;IOP;TRUE;2015
10.1088/2040-8978/18/1/015102;IOP;FALSE;2015
10.1088/2040-8978/18/2/024011;IOP;TRUE;2016
10.1088/2040-8978/18/3/034003;IOP;FALSE;2016
10.1088/2040-8978/18/3/035008;IOP;FALSE;2016
10.1088/2040-8978/18/7/075603;IOP;FALSE;2016
10.1088/2040-8978/18/8/084006;IOP;FALSE;2016
10.1088/2040-8986/19/1/010401;IOP;TRUE;2016
10.1088/2040-8986/19/1/015610;IOP;FALSE;2017
10.1088/2040-8986/aa6352;IOP;TRUE;2017
10.1088/2040-8986/aa746a;IOP;TRUE;2017
10.1088/2040-8986/aa7f51;IOP;FALSE;2017
10.1088/2040-8986/aa7f54;IOP;FALSE;2017
